Card,Win
WaveOfTheHand,True
ThirdEye,True
Eruption,True
Crescendo,True
CutThroughFate,True
Halt,True
JustLucky,True
InnerPeace,True
EmptyMind,True
Prostrate,True
EmptyBody,True
Scrawl,True
Sanctity,True
SashWhip,True
TalkToTheHand,True
Vigilance,True
Conserve Battery,False
Doom and Gloom,False
Tantrum,False
Strike_B,False
Meditate,False
Defend_B,False
Dualcast,False
Lockon,False
Compile Driver,False
Conserve Battery,False
Buffer,False
Strike_B,False
CurseOfTheBell,False
Defend_B,False
Discovery,False
FTL,False
Aggregate,False
Zap,False
Consume,False
Capacitor,False
Writhe,False
Dualcast,False
Steam,False
Parasite,False
Compile Driver,False
Self Repair,False
Eruption,False
LessonLearned,False
InnerPeace,False
FlurryOfBlows,False
Strike_P,False
CarveReality,False
CutThroughFate,False
Defend_P,False
TalkToTheHand,False
Vigilance,False
Fission,False
Cold Snap,False
Glacier,False
Dualcast,False
Rebound,False
Force Field,False
Seek,False
Compile Driver,False
Self Repair,False
Loop,False
Redo,False
Hologram,False
Strike_B,False
Undo,False
Streamline,False
Hello World,False
Coolheaded,False
Defend_B,False
Core Surge,False
Biased Cognition,False
Go for the Eyes,False
Darkness,False
Beam Cell,False
FTL,False
Sunder,False
Rainbow,False
Pommel Strike,True
Feel No Pain,True
Corruption,True
Strike_R,True
Defend_R,True
Shrug It Off,True
Warcry,True
Headbutt,True
Iron Wave,True
Battle Trance,True
Havoc,True
Chrysalis,True
Anger,True
Ghostly Armor,True
Perfected Strike,True
Immolate,True
Bash,True
Feed,True
Blood for Blood,True
Burning Pact,True
True Grit,True
Dual Wield,True
Shockwave,True
Disarm,True
Bite,False
Pommel Strike,False
Exhume,False
Feed,False
Feel No Pain,False
Defend_R,False
Carnage,False
Rage,False
True Grit,False
Bloodletting,False
Bash,False
Anger,False
PanicButton,False
Armaments,False
Headbutt,False
Power Through,False
Seeing Red,False
Pommel Strike,True
Reaper,True
Feel No Pain,True
Strike_R,True
Defend_R,True
Dark Embrace,True
Shrug It Off,True
Rupture,True
Bloodletting,True
Spot Weakness,True
Warcry,True
Headbutt,True
Brutality,True
Carnage,True
Havoc,True
Hemokinesis,True
Anger,True
Ghostly Armor,True
Clothesline,True
Bash,True
Feed,True
Barricade,True
Flash of Steel,True
Blood for Blood,True
Dark Shackles,True
Trip,True
Shockwave,True
Disarm,True
Pommel Strike,False
Strike_R,False
Defend_R,False
Intimidate,False
Second Wind,False
Cleave,False
Bash,False
Headbutt,False
Terror,True
Dagger Spray,True
Blur,True
Noxious Fumes,True
Survivor,True
Calculated Gamble,True
Defend_G,True
Footwork,True
Predator,True
Phantasmal Killer,True
Envenom,True
Crippling Poison,True
After Image,True
Dagger Throw,True
Apotheosis,True
Blade Dance,True
Acrobatics,True
Backflip,True
Well Laid Plans,True
Night Terror,True
Deflect,True
Backstab,True
PiercingWail,True
Parasite,True
Neutralize,True
Strike_G,True
Consecrate,False
MentalFortress,False
RitualDagger,False
Wireheading,False
Strike_P,False
EmptyFist,False
ThirdEye,False
Tantrum,False
Eruption,False
Vault,False
ReachHeaven,False
CutThroughFate,False
ClearTheMind,False
Defend_P,False
InnerPeace,False
EmptyMind,False
Scrawl,False
Sanctity,False
Vigilance,False
