Card,Win
BootSequence,False
Fission,False
Conserve Battery,False
Skim,False
Loop,False
Ball Lightning,False
FTL,False
Biased Cognition,False
Self Repair,False
Defend_B,False
Leap,False
Recycle,False
Dualcast,False
Ball Lightning,False
Darkness,False
Rebound,False
Undo,False
Coolheaded,False
Genetic Algorithm,False
Strike_B,False
Zap,False
Redo,False
Fission,False
Capacitor,False
Defend_B,False
Electrodynamics,False
Recycle,True
Darkness,True
Buffer,True
FTL,True
Chill,True
Biased Cognition,True
Sweeping Beam,True
BootSequence,True
Reinforced Body,True
Meteor Strike,True
Tempest,True
Compile Driver,True
Coolheaded,True
Multi-Cast,True
Fission,True
Hologram,True
Doom and Gloom,True
Skim,True
Glacier,False
Amplify,False
Sweeping Beam,False
Reinforced Body,False
Coolheaded,False
Zap,False
Cold Snap,False
Hologram,False
Capacitor,False
Barrage,False
Dualcast,False
Turbo,False
Auto Shields,False
Go for the Eyes,False
Redo,False
Claw,False
Strike_B,False
Echo Form,False
Machine Learning,False
Stack,False
Beam Cell,False
Darkness,False
Master of Strategy,False
Rebound,False
Skim,False
Conserve Battery,False
Loop,False
Chill,False
CurseOfTheBell,False
Biased Cognition,False
Defend_B,False
Coolheaded,False
Zap,False
Cold Snap,False
Scrape,False
Hello World,False
Dualcast,False
Fusion,False
Streamline,False
Strike_B,False
Echo Form,False
Machine Learning,False
Beam Cell,False
Meteor Strike,False
Fission,False
Conserve Battery,False
Ball Lightning,False
Chill,False
Steam,False
Compile Driver,False
Self Repair,False
Doom and Gloom,False
Defend_B,False
Heatsinks,True
Coolheaded,True
Zap,True
Cold Snap,True
Hello World,True
Storm,True
Dualcast,True
Fusion,True
Static Discharge,True
All For One,True
Conserve Battery,True
Electrodynamics,True
Loop,True
RitualDagger,True
FTL,True
Biased Cognition,True
Sunder,True
White Noise,True
Self Repair,True
Compile Driver,True
Defend_B,True
Glacier,False
Coolheaded,False
Hologram,False
Capacitor,False
Dualcast,False
Turbo,False
Defragment,False
Go for the Eyes,False
Redo,False
Strike_B,False
Echo Form,False
Machine Learning,False
Darkness,False
BootSequence,False
Meteor Strike,False
Steam Power,False
Conserve Battery,False
Recycle,False
Ball Lightning,False
Chill,False
Steam,False
Self Repair,False
Compile Driver,False
Defend_B,False
Seek,True
Glacier,True
Reinforced Body,True
Coolheaded,True
Cold Snap,True
Hologram,True
Barrage,True
Dualcast,True
Aggregate,True
Go for the Eyes,True
Echo Form,True
Apparition,True
Darkness,True
Hyperbeam,True
Conserve Battery,True
Ball Lightning,True
FTL,True
Sunder,True
Doom and Gloom,True
Defend_B,True
Dualcast,False
Biased Cognition,False
Reinforced Body,False
Defragment,False
Strike_B,False
Zap,False
Compile Driver,False
Defend_B,False
Skim,False
Undo,False
Seek,True
Glacier,True
Coolheaded,True
Hologram,True
Hello World,True
Dualcast,True
Turbo,True
Dark Shackles,True
Defragment,True
Go for the Eyes,True
Beam Cell,True
Master of Strategy,True
Meteor Strike,True
Fission,True
Madness,True
Conserve Battery,True
Melter,True
Recycle,True
RitualDagger,True
Ball Lightning,True
Buffer,True
Sunder,True
Self Repair,True
Compile Driver,True
Defend_B,True
Leap,True
Seek,True
Glacier,True
Reinforced Body,True
Coolheaded,True
Zap,True
Hologram,True
Capacitor,True
Dualcast,True
Turbo,True
Defragment,True
Go for the Eyes,True
Echo Form,True
BootSequence,True
Static Discharge,True
Skim,True
Electrodynamics,True
Loop,True
RitualDagger,True
Ball Lightning,True
Creative AI,True
Sunder,True
Self Repair,True
Genetic Algorithm,True
Leap,True
Glacier,True
Zap,True
Hologram,True
Capacitor,True
Hello World,True
Dualcast,True
Turbo,True
Defragment,True
Go for the Eyes,True
Redo,True
Strike_B,True
Darkness,True
Apparition,True
BootSequence,True
Rebound,True
Static Discharge,True
Meteor Strike,True
All For One,True
Skim,True
Recycle,True
Rainbow,True
Ball Lightning,True
Chill,True
Compile Driver,True
Genetic Algorithm,True
Defend_B,True
Leap,True
Seek,True
Amplify,True
Reinforced Body,True
Coolheaded,True
Cold Snap,True
Hologram,True
Capacitor,True
Dualcast,True
Dark Shackles,True
Defragment,True
Aggregate,True
Strike_B,True
Darkness,True
Lockon,True
Hyperbeam,True
Fission,True
Loop,True
Ball Lightning,True
Buffer,True
Chill,True
Compile Driver,True
Self Repair,True
Doom and Gloom,True
Defend_B,True
Undo,True
Seek,True
Tempest,True
Reinforced Body,True
Coolheaded,True
Hologram,True
Capacitor,True
Turbo,True
Go for the Eyes,True
Redo,True
Stack,True
Machine Learning,True
Beam Cell,True
BootSequence,True
Meteor Strike,True
Steam Power,True
Madness,True
Conserve Battery,True
Loop,True
RitualDagger,True
FTL,True
Steam,True
Sunder,True
Compile Driver,True
Doom and Gloom,True
Glacier,True
PanicButton,True
Amplify,True
Sweeping Beam,True
Coolheaded,True
Bite,True
Cold Snap,True
Hologram,True
Capacitor,True
Dualcast,True
Fusion,True
Streamline,True
Go for the Eyes,True
Defragment,True
Darkness,True
Rebound,True
Hyperbeam,True
Skim,True
Loop,True
Buffer,True
Chill,True
Creative AI,True
Sunder,True
White Noise,True
Self Repair,True
Compile Driver,True
Defend_B,True
Undo,True
Sweeping Beam,True
Double Energy,True
Reinforced Body,True
Coolheaded,True
Cold Snap,True
Capacitor,True
Barrage,True
Dualcast,True
Turbo,True
Fusion,True
Defragment,True
Go for the Eyes,True
Echo Form,True
Stack,True
Reboot,True
Rebound,True
Meteor Strike,True
Secret Technique,True
Fission,True
Shame,True
Electrodynamics,True
Recycle,True
Violence,True
FTL,True
Chill,True
Biased Cognition,True
Compile Driver,True
White Noise,True
Doom and Gloom,True
Defend_B,True
Leap,True
Glacier,False
Sweeping Beam,False
Double Energy,False
Coolheaded,False
Hologram,False
Hello World,False
Barrage,False
Dualcast,False
Streamline,False
Go for the Eyes,False
Defragment,False
Genetic Algorithm,False
Strike_B,False
Redo,False
Stack,False
Beam Cell,False
BootSequence,False
Static Discharge,False
Hyperbeam,False
All For One,False
Loop,False
Core Surge,False
Rainbow,False
Compile Driver,False
Doom and Gloom,False
Defend_B,False
Seek,True
Sweeping Beam,True
Reinforced Body,True
Coolheaded,True
Zap,True
Cold Snap,True
Hologram,True
Barrage,True
Dualcast,True
Defragment,True
Go for the Eyes,True
Redo,True
Aggregate,True
Echo Form,True
Darkness,True
BootSequence,True
Reboot,True
Master of Strategy,True
Fission,True
Conserve Battery,True
Recycle,True
Loop,True
Core Surge,True
Biased Cognition,True
Steam,True
Compile Driver,True
